gene,default_auc,default_f1,default_recall,default_fpr,default_spec,optimal_c,optimal_auc,optimal_f1,optimal_recall,optimal_fpr,optimal_spec,n_tot,n_benign,n_malign
DNAI1,0.9027777777777778,0.85,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.023000000000000003,0.9166666666666666,0.8717948717948718,0.9444444444444444,0.05555555555555558,0.9444444444444444,54,36,18
TMEM67,0.9543814432989691,0.9421487603305784,0.95,0.050000000000000044,0.95,0.02,0.9543814432989691,0.9421487603305784,0.95,0.050000000000000044,0.95,157,97,60
ERCC8,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,31,16,15
ALG3,0.9411764705882353,0.8750000000000001,1.0,0.0,1.0,0.02,0.9411764705882353,0.8750000000000001,1.0,0.0,1.0,24,17,7
RP1,0.9503657262277951,0.9014084507042254,0.9696969696969697,0.030303030303030276,0.9696969696969697,0.024000000000000004,0.9733542319749217,0.955223880597015,0.9696969696969697,0.030303030303030276,0.9696969696969697,120,87,33
FREM1,0.9869402985074627,0.787878787878788,1.0,0.0,1.0,0.024000000000000004,0.9944029850746269,0.896551724137931,1.0,0.0,1.0,281,268,13
SHH,0.9705882352941176,0.9696969696969697,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.02,0.9705882352941176,0.9696969696969697,0.9411764705882353,0.05882352941176472,0.9411764705882353,41,24,17
BRPF1,0.7777777777777778,0.8666666666666666,1.0,0.0,1.0,0.02,0.7777777777777778,0.8666666666666666,1.0,0.0,1.0,22,9,13
LAMA2,0.9616718426501035,0.9118773946360154,0.9916666666666667,0.008333333333333304,0.9916666666666667,0.023000000000000003,0.9647774327122154,0.918918918918919,0.9916666666666667,0.008333333333333304,0.9916666666666667,442,322,120
TAB2,0.9500000000000001,0.9655172413793104,1.0,0.0,1.0,0.02,0.9500000000000001,0.9655172413793104,1.0,0.0,1.0,24,10,14
ACTB,0.8524247491638797,0.776470588235294,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.024000000000000004,0.8687290969899666,0.8048780487804877,0.8205128205128205,0.17948717948717952,0.8205128205128205,131,92,39
DFNA5,0.5943877551020409,0.25,0.25,0.75,0.25,0.02,0.5943877551020409,0.25,0.25,0.75,0.25,53,49,4
MUSK,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,41,29,12
SLC10A7,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,4,1,3
TTC37,0.8864795918367346,0.7000000000000001,0.875,0.125,0.875,0.02,0.8864795918367346,0.7000000000000001,0.875,0.125,0.875,57,49,8
NPR2,0.9523809523809523,0.9523809523809523,1.0,0.0,1.0,0.023000000000000003,1.0,1.0,1.0,0.0,1.0,41,21,20
TOPORS,0.9736842105263158,0.7499999999999999,1.0,0.0,1.0,0.02,0.9736842105263158,0.7499999999999999,1.0,0.0,1.0,41,38,3
IFT172,0.9587628865979381,0.6666666666666666,1.0,0.0,1.0,0.021,0.9639175257731959,0.6956521739130436,1.0,0.0,1.0,105,97,8
CEP78,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,25,22,3
AGXT,0.9722222222222222,0.988235294117647,1.0,0.0,1.0,0.02,0.9722222222222222,0.988235294117647,1.0,0.0,1.0,60,18,42
TRAPPC9,0.9366666666666666,0.8571428571428572,0.9,0.09999999999999998,0.9,0.02,0.9366666666666666,0.8571428571428572,0.9,0.09999999999999998,0.9,85,75,10
HPGD,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,19,16,3
CCDC39,0.9791666666666667,0.9361702127659575,1.0,0.0,1.0,0.02,0.9791666666666667,0.9361702127659575,1.0,0.0,1.0,94,72,22
AUTS2,0.9606741573033708,0.8292682926829268,1.0,0.0,1.0,0.021,0.9662921348314607,0.85,1.0,0.0,1.0,106,89,17
PIGO,0.89247311827957,0.8,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.021,0.9005376344086022,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.8333333333333334,74,62,12
EMD,0.8028455284552845,0.4,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.8028455284552845,0.4,0.6666666666666666,0.33333333333333337,0.6666666666666666,85,82,3
SCO2,0.6022727272727274,0.3333333333333333,0.25,0.75,0.25,0.022000000000000002,0.625,0.4,0.25,0.75,0.25,26,22,4
MTHFD1,0.9565217391304348,0.8750000000000001,1.0,0.0,1.0,0.02,0.9565217391304348,0.8750000000000001,1.0,0.0,1.0,30,23,7
CACNA2D4,0.9698795180722892,0.4444444444444445,1.0,0.0,1.0,0.024000000000000004,0.9819277108433735,0.5714285714285715,1.0,0.0,1.0,85,83,2
PLS3,0.9107142857142857,0.6153846153846153,1.0,0.0,1.0,0.024000000000000004,0.9285714285714286,0.6666666666666666,1.0,0.0,1.0,32,28,4
SECISBP2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,24,23,1
OPTN,0.7655913978494624,0.2352941176470588,0.8,0.19999999999999996,0.8,0.02,0.7655913978494624,0.2352941176470588,0.8,0.19999999999999996,0.8,98,93,5
ATP6V0A4,0.9883720930232558,0.962962962962963,1.0,0.0,1.0,0.02,0.9883720930232558,0.962962962962963,1.0,0.0,1.0,56,43,13
GLDC,0.9551773049645391,0.9142857142857144,0.96,0.040000000000000036,0.96,0.024000000000000004,0.9622695035460993,0.9320388349514563,0.96,0.040000000000000036,0.96,191,141,50
RSPH4A,0.9600000000000001,0.9333333333333333,1.0,0.0,1.0,0.02,0.9600000000000001,0.9333333333333333,1.0,0.0,1.0,39,25,14
SAR1B,0.7930327868852459,0.5,0.75,0.25,0.75,0.024000000000000004,0.8258196721311475,0.6,0.75,0.25,0.75,69,61,8
WHSC1,0.98,0.8571428571428571,1.0,0.0,1.0,0.02,0.98,0.8571428571428571,1.0,0.0,1.0,28,25,3
HLCS,0.9857142857142857,0.9444444444444444,1.0,0.0,1.0,0.022000000000000002,1.0,1.0,1.0,0.0,1.0,87,70,17
B3GLCT,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,16,9,7
TOE1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,9,3
PROP1,0.9821428571428572,0.9743589743589743,1.0,0.0,1.0,0.02,0.9821428571428572,0.9743589743589743,1.0,0.0,1.0,47,28,19
ADAMTS13,0.9886363636363636,0.9090909090909091,1.0,0.0,1.0,0.02,0.9886363636363636,0.9090909090909091,1.0,0.0,1.0,49,44,5
JUP,0.9882075471698113,0.6666666666666666,1.0,0.0,1.0,0.021,0.9905660377358491,0.7142857142857143,1.0,0.0,1.0,217,212,5
CACNA2D2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,45,43,2
COL13A1,0.96875,0.888888888888889,1.0,0.0,1.0,0.022000000000000002,1.0,1.0,1.0,0.0,1.0,20,16,4
DPYS,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,19,12,7
KCNC3,0.9016666666666666,0.5882352941176471,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.02,0.9016666666666666,0.5882352941176471,0.8333333333333334,0.16666666666666663,0.8333333333333334,206,200,6
TFR2,0.9666666666666667,0.8,1.0,0.0,1.0,0.025000000000000005,1.0,1.0,1.0,0.0,1.0,34,30,4
CDH3,0.9818181818181818,0.8,1.0,0.0,1.0,0.02,0.9818181818181818,0.8,1.0,0.0,1.0,59,55,4
L1CAM,0.9368421052631579,0.8983050847457628,1.0,0.0,1.0,0.02,0.9368421052631579,0.8983050847457628,1.0,0.0,1.0,148,95,53
LAS1L,0.9807692307692308,0.8,1.0,0.0,1.0,0.02,0.9807692307692308,0.8,1.0,0.0,1.0,28,26,2
ABCG5,0.8530040053404538,0.782608695652174,0.7714285714285715,0.22857142857142854,0.7714285714285715,0.013999999999999995,0.8958611481975968,0.8333333333333334,0.7428571428571429,0.2571428571428571,0.7428571428571429,142,107,35
MMP21,0.8529411764705882,0.6666666666666666,1.0,0.0,1.0,0.022000000000000002,0.9117647058823529,0.7692307692307693,1.0,0.0,1.0,22,17,5
SNX10,0.5,0.0,0.0,1.0,0.0,0.02,0.5,0.0,0.0,1.0,0.0,3,2,1
JAK3,0.8988970588235294,0.8666666666666666,0.8125,0.1875,0.8125,0.02,0.8988970588235294,0.8666666666666666,0.8125,0.1875,0.8125,84,68,16
NEFL,0.9038461538461539,0.8333333333333333,1.0,0.0,1.0,0.02,0.9038461538461539,0.8333333333333333,1.0,0.0,1.0,77,52,25
SLC18A2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,13,2
CA8,0.9166666666666667,0.5,1.0,0.0,1.0,0.02,0.9166666666666667,0.5,1.0,0.0,1.0,13,12,1
CAD,0.9838709677419355,0.9333333333333333,1.0,0.0,1.0,0.02,0.9838709677419355,0.9333333333333333,1.0,0.0,1.0,38,31,7
CHST6,0.967741935483871,0.8333333333333333,1.0,0.0,1.0,0.02,0.967741935483871,0.8333333333333333,1.0,0.0,1.0,36,31,5
JAK1,0.9117647058823529,0.4,1.0,0.0,1.0,0.02,0.9117647058823529,0.4,1.0,0.0,1.0,18,17,1
IFT140,0.9703703703703704,0.8400000000000001,1.0,0.0,1.0,0.02,0.9703703703703704,0.8400000000000001,1.0,0.0,1.0,156,135,21
CYP4V2,0.9285714285714286,0.923076923076923,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.02,0.9285714285714286,0.923076923076923,0.8571428571428571,0.1428571428571429,0.8571428571428571,51,44,7
NEFH,0.6420454545454545,0.09090909090909091,0.5,0.5,0.5,0.03000000000000001,0.6988636363636364,0.16666666666666669,0.5,0.5,0.5,90,88,2
KCND3,0.9802631578947368,0.8695652173913044,1.0,0.0,1.0,0.02,0.9802631578947368,0.8695652173913044,1.0,0.0,1.0,86,76,10
SHANK2,0.9156626506024097,0.3,1.0,0.0,1.0,0.026000000000000006,0.9578313253012049,0.4615384615384615,1.0,0.0,1.0,86,83,3
SDHAF2,0.9324324324324325,0.6153846153846153,1.0,0.0,1.0,0.02,0.9324324324324325,0.6153846153846153,1.0,0.0,1.0,41,37,4
TEX15,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,7,6,1
PLEC,0.9470451527224435,0.6984126984126983,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.025000000000000005,0.9516932270916334,0.7857142857142857,0.9166666666666666,0.08333333333333337,0.9166666666666666,777,753,24
SDHAF1,0.8333333333333334,0.7499999999999999,1.0,0.0,1.0,0.024000000000000004,0.9166666666666667,0.8571428571428571,1.0,0.0,1.0,9,6,3
CHST3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,62,56,6
DPYD,0.9821428571428572,0.989010989010989,1.0,0.0,1.0,0.02,0.9821428571428572,0.989010989010989,1.0,0.0,1.0,73,28,45
KCNA1,0.9095607235142118,0.6153846153846153,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.023000000000000003,0.91343669250646,0.64,0.7777777777777778,0.2222222222222222,0.7777777777777778,138,129,9
CRYAA,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,2,6
KCNA2,0.8846153846153846,0.9090909090909091,1.0,0.0,1.0,0.02,0.8846153846153846,0.9090909090909091,1.0,0.0,1.0,28,13,15
PKLR,0.9458333333333334,0.9545454545454545,0.9333333333333333,0.06666666666666665,0.9333333333333333,0.02,0.9458333333333334,0.9545454545454545,0.9333333333333333,0.06666666666666665,0.9333333333333333,69,24,45
MMP13,0.9807692307692308,0.6666666666666666,1.0,0.0,1.0,0.02,0.9807692307692308,0.6666666666666666,1.0,0.0,1.0,27,26,1
CRYAB,0.880952380952381,0.6666666666666667,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.023000000000000003,0.8988095238095238,0.7692307692307692,0.8333333333333334,0.16666666666666663,0.8333333333333334,62,56,6
TGFBR2,0.9600000000000001,0.9193548387096774,1.0,0.0,1.0,0.022000000000000002,0.968,0.9344262295081968,1.0,0.0,1.0,182,125,57
GALT,0.8970588235294118,0.9617486338797814,1.0,0.0,1.0,0.023000000000000003,0.926470588235294,0.9723756906077349,1.0,0.0,1.0,122,34,88
KCNB1,0.9603174603174603,0.9206349206349206,1.0,0.0,1.0,0.024000000000000004,0.9682539682539683,0.9354838709677419,1.0,0.0,1.0,92,63,29
SAG,0.9787234042553192,0.8,1.0,0.0,1.0,0.02,0.9787234042553192,0.8,1.0,0.0,1.0,51,47,4
ASH1L,0.8953488372093023,0.6086956521739131,1.0,0.0,1.0,0.025000000000000005,0.9302325581395349,0.7000000000000001,1.0,0.0,1.0,50,43,7
KMT5B,0.7142857142857143,0.6666666666666666,1.0,0.0,1.0,0.02,0.7142857142857143,0.6666666666666666,1.0,0.0,1.0,11,7,4
MAP3K7,0.8611111111111112,0.48484848484848486,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.027000000000000007,0.8923611111111112,0.5925925925925926,0.8888888888888888,0.11111111111111116,0.8888888888888888,105,96,9
EFEMP2,0.9691358024691358,0.4444444444444445,1.0,0.0,1.0,0.021,0.9814814814814815,0.5714285714285715,1.0,0.0,1.0,83,81,2
KCNE1,0.9780219780219781,0.8,1.0,0.0,1.0,0.024000000000000004,0.9835164835164836,0.8421052631578948,1.0,0.0,1.0,99,91,8
KCNH1,0.8819444444444444,0.7999999999999999,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.02,0.8819444444444444,0.7999999999999999,0.8888888888888888,0.11111111111111116,0.8888888888888888,33,24,9
PKP1,0.8219696969696969,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.8219696969696969,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,47,44,3
KCNE2,0.6466666666666666,0.28571428571428575,0.3333333333333333,0.6666666666666667,0.33333333333333326,0.02,0.6466666666666666,0.28571428571428575,0.3333333333333333,0.6666666666666667,0.33333333333333326,78,75,3
DNAAF5,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,9,4,5
DGAT1,0.9333333333333333,0.7777777777777778,1.0,0.0,1.0,0.022000000000000002,0.9500000000000001,0.8235294117647058,1.0,0.0,1.0,37,30,7
AP4S1,0.9583333333333333,0.9411764705882353,1.0,0.0,1.0,0.02,0.9583333333333333,0.9411764705882353,1.0,0.0,1.0,20,12,8
UQCRB,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,11,6,5
G6PC3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,13,2
LOXHD1,0.94293659621802,0.8571428571428571,0.9310344827586207,0.06896551724137934,0.9310344827586207,0.024000000000000004,0.9526140155728587,0.9,0.9310344827586207,0.06896551724137934,0.9310344827586207,184,155,29
NEK9,0.75,0.923076923076923,1.0,0.0,1.0,0.02,0.75,0.923076923076923,1.0,0.0,1.0,8,2,6
UROS,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,3,2,1
ETFA,0.90625,0.7272727272727273,1.0,0.0,1.0,0.02,0.90625,0.7272727272727273,1.0,0.0,1.0,20,16,4
GNS,0.9615384615384616,0.9600000000000001,0.9230769230769231,0.07692307692307687,0.9230769230769231,0.02,0.9615384615384616,0.9600000000000001,0.9230769230769231,0.07692307692307687,0.9230769230769231,48,35,13
RFXANK,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,18,13,5
NEK8,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,18,12,6
BICD2,0.8145553331426937,0.46153846153846156,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.022000000000000002,0.8201315413211324,0.5,0.6923076923076923,0.3076923076923077,0.6923076923076923,282,269,13
RNASET2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,35,34,1
GRIA4,0.7857142857142857,0.4,1.0,0.0,1.0,0.021,0.8214285714285714,0.4444444444444445,1.0,0.0,1.0,16,14,2
UNC80,0.98,0.9795918367346939,0.96,0.040000000000000036,0.96,0.02,0.98,0.9795918367346939,0.96,0.040000000000000036,0.96,53,28,25
VPS13A,0.9822064056939502,0.6666666666666666,1.0,0.0,1.0,0.02,0.9822064056939502,0.6666666666666666,1.0,0.0,1.0,291,281,10
DYSF,0.9513274336283185,0.9325153374233129,1.0,0.0,1.0,0.02,0.9513274336283185,0.9325153374233129,1.0,0.0,1.0,378,226,152
GRIA3,0.8468406593406593,0.4,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.023000000000000003,0.8516483516483516,0.41379310344827586,0.8571428571428571,0.1428571428571429,0.8571428571428571,111,104,7
ETFB,0.9565217391304348,0.7499999999999999,1.0,0.0,1.0,0.02,0.9565217391304348,0.7499999999999999,1.0,0.0,1.0,26,23,3
IFT74,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,27,23,4
UBQLN2,0.9913793103448275,0.6666666666666666,1.0,0.0,1.0,0.02,0.9913793103448275,0.6666666666666666,1.0,0.0,1.0,59,58,1
VPS13C,0.9776119402985074,0.8,1.0,0.0,1.0,0.02,0.9776119402985074,0.8,1.0,0.0,1.0,73,67,6
HIST1H1E,0.7222222222222222,0.6153846153846153,1.0,0.0,1.0,0.023000000000000003,0.8333333333333334,0.7272727272727273,1.0,0.0,1.0,13,9,4
IL2RA,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,37,36,1
USH2A,0.9259166666666667,0.8786764705882354,0.956,0.04400000000000004,0.956,0.028000000000000008,0.9438030303030301,0.9118773946360154,0.952,0.04800000000000004,0.952,778,528,250
KMT2C,0.8529411764705882,0.40476190476190477,1.0,0.0,1.0,0.03800000000000001,0.9147058823529411,0.5396825396825397,1.0,0.0,1.0,187,170,17
CHM,0.921938586755457,0.9285714285714285,0.9811320754716981,0.018867924528301883,0.9811320754716981,0.02,0.921938586755457,0.9285714285714285,0.9811320754716981,0.018867924528301883,0.9811320754716981,104,51,53
KCNQ5,0.6935483870967741,0.2,0.5,0.5,0.5,0.021,0.7016129032258064,0.22222222222222224,0.5,0.5,0.5,64,62,2
IKZF1,0.9500000000000001,0.6666666666666666,1.0,0.0,1.0,0.024000000000000004,1.0,1.0,1.0,0.0,1.0,11,10,1
AARS2,0.9384615384615385,0.8571428571428571,0.9230769230769231,0.07692307692307687,0.9230769230769231,0.023000000000000003,0.9538461538461539,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.9230769230769231,78,65,13
NEU1,0.875,0.9600000000000001,1.0,0.0,1.0,0.02,0.875,0.9600000000000001,1.0,0.0,1.0,16,4,12
TP63,0.9444444444444444,0.911764705882353,1.0,0.0,1.0,0.022000000000000002,0.9490740740740741,0.9185185185185185,0.9838709677419355,0.016129032258064502,0.9838709677419355,170,108,62
KCNJ2,0.9310344827586208,0.8484848484848485,0.9655172413793104,0.03448275862068961,0.9655172413793104,0.021,0.9367816091954024,0.8615384615384615,0.9655172413793104,0.03448275862068961,0.9655172413793104,116,87,29
KCNN4,0.8571428571428572,0.25,1.0,0.0,1.0,0.022000000000000002,0.8809523809523809,0.2857142857142857,1.0,0.0,1.0,22,21,1
NDUFAF3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,7,5,2
KCNJ1,0.975,0.8,1.0,0.0,1.0,0.02,0.975,0.8,1.0,0.0,1.0,22,20,2
DNAAF2,0.9322033898305085,0.6666666666666666,1.0,0.0,1.0,0.023000000000000003,0.9745762711864407,0.8421052631578948,1.0,0.0,1.0,67,59,8
NBEAL2,0.8347826086956522,0.5333333333333333,0.8,0.19999999999999996,0.8,0.021,0.8782608695652174,0.7272727272727272,0.8,0.19999999999999996,0.8,51,46,5
BSND,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,32,29,3
KCNQ4,0.9375,0.5490196078431372,1.0,0.0,1.0,0.024000000000000004,0.9565217391304348,0.6363636363636364,0.9285714285714286,0.0714285714285714,0.9285714285714286,198,184,14
NDUFAF2,0.9230769230769231,0.8333333333333333,1.0,0.0,1.0,0.02,0.9230769230769231,0.8333333333333333,0.8,0.19999999999999996,0.8,18,13,5
KCNQ3,0.9847222222222222,0.7659574468085107,1.0,0.0,1.0,0.025000000000000005,0.9874999999999999,0.8,1.0,0.0,1.0,378,360,18
MRPS16,0.875,0.8571428571428571,0.75,0.25,0.75,0.02,0.875,0.8571428571428571,0.75,0.25,0.75,12,8,4
MSR1,0.8636363636363636,0.25,1.0,0.0,1.0,0.02,0.8636363636363636,0.25,1.0,0.0,1.0,23,22,1
TPK1,0.9166666666666667,0.9411764705882353,1.0,0.0,1.0,0.02,0.9166666666666667,0.9411764705882353,1.0,0.0,1.0,14,6,8
B4GALNT1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,30,27,3
BBS1,0.9652777777777778,0.9295774647887324,1.0,0.0,1.0,0.022000000000000002,0.9722222222222222,0.9428571428571428,1.0,0.0,1.0,105,72,33
C8B,0.9444444444444444,0.8,1.0,0.0,1.0,0.02,0.9444444444444444,0.8,1.0,0.0,1.0,22,18,4
HYDIN,0.9715447154471545,0.5333333333333333,1.0,0.0,1.0,0.02,0.9715447154471545,0.5333333333333333,1.0,0.0,1.0,127,123,4
PCYT1A,0.9047619047619048,0.8181818181818181,1.0,0.0,1.0,0.021,0.9523809523809523,0.9,1.0,0.0,1.0,30,21,9
STS,0.7630208333333333,0.42105263157894735,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.022000000000000002,0.7708333333333333,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.6666666666666666,70,64,6
GRID2,0.5,0.0,0.0,1.0,0.0,0.02,0.5,0.0,0.0,1.0,0.0,13,12,1
NDUFAF6,0.9487179487179488,0.7499999999999999,1.0,0.0,1.0,0.02,0.9487179487179488,0.7499999999999999,1.0,0.0,1.0,45,39,6
CWF19L1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,14,7,7
OR2W3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,19,17,2
CNKSR2,0.9509803921568628,0.782608695652174,1.0,0.0,1.0,0.02,0.9509803921568628,0.782608695652174,1.0,0.0,1.0,60,51,9
MRPS22,0.8444444444444443,0.8000000000000002,0.8,0.19999999999999996,0.8,0.021,0.9,0.888888888888889,0.8,0.19999999999999996,0.8,14,9,5
ATPAF2,0.9444444444444444,0.8571428571428571,1.0,0.0,1.0,0.02,0.9444444444444444,0.8571428571428571,1.0,0.0,1.0,12,9,3
ARHGEF9,0.9509803921568628,0.7058823529411764,1.0,0.0,1.0,0.02,0.9509803921568628,0.7058823529411764,1.0,0.0,1.0,57,51,6
PPP3CA,0.8854166666666667,0.35294117647058826,1.0,0.0,1.0,0.023000000000000003,0.8958333333333333,0.375,1.0,0.0,1.0,51,48,3
MSX1,0.8953488372093023,0.47058823529411764,1.0,0.0,1.0,0.024000000000000004,0.9186046511627907,0.5333333333333333,1.0,0.0,1.0,47,43,4
NDUFAF7,0.8197674418604651,0.06060606060606061,1.0,0.0,1.0,0.026000000000000006,0.8488372093023255,0.07142857142857142,1.0,0.0,1.0,87,86,1
KMT2B,0.9049586776859504,0.5660377358490566,1.0,0.0,1.0,0.025000000000000005,0.9132231404958678,0.5882352941176471,1.0,0.0,1.0,136,121,15
MICU1,0.9333333333333333,0.9,1.0,0.0,1.0,0.02,0.9333333333333333,0.9,1.0,0.0,1.0,24,15,9
SUFU,0.9575471698113208,0.7567567567567568,1.0,0.0,1.0,0.021,0.9622641509433962,0.7777777777777778,1.0,0.0,1.0,120,106,14
PEX12,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,16,7,9
PEX10,0.9848484848484849,0.9696969696969697,1.0,0.0,1.0,0.02,0.9848484848484849,0.9696969696969697,1.0,0.0,1.0,49,33,16
PEX16,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,26,22,4
RAC1,0.8260869565217391,0.33333333333333337,1.0,0.0,1.0,0.022000000000000002,0.8478260869565217,0.3636363636363636,1.0,0.0,1.0,25,23,2
DYNC1H1,0.8702239789196311,0.6265060240963856,0.7878787878787878,0.21212121212121215,0.7878787878787878,0.021,0.8717061923583663,0.6380368098159509,0.7727272727272727,0.2272727272727273,0.7727272727272727,1078,1012,66
KCNT1,0.8880490956072352,0.5853658536585366,0.8372093023255814,0.16279069767441856,0.8372093023255814,0.03100000000000001,0.8875322997416021,0.6603773584905661,0.7674418604651163,0.2325581395348837,0.7674418604651163,763,720,43
MRPS34,0.5,0.6,1.0,0.0,1.0,0.02,0.5,0.6,1.0,0.0,1.0,7,4,3
MAMLD1,0.9807692307692308,0.6666666666666666,1.0,0.0,1.0,0.02,0.9807692307692308,0.6666666666666666,1.0,0.0,1.0,54,52,2
MAP2K2,0.9385245901639344,0.6511627906976745,1.0,0.0,1.0,0.025000000000000005,0.9549180327868853,0.717948717948718,1.0,0.0,1.0,136,122,14
KIZ,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,14,13,1
KLHL7,0.9791666666666667,0.8571428571428571,1.0,0.0,1.0,0.02,0.9791666666666667,0.8571428571428571,1.0,0.0,1.0,27,24,3
GAD1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,20,19,1
GRIN1,0.9652777777777778,0.927536231884058,1.0,0.0,1.0,0.024000000000000004,0.9930555555555556,0.9846153846153847,1.0,0.0,1.0,104,72,32
